CellName	FUNC.UHN	CNV.UHN	MUT.UHN	GEXP.UHN	PHOS.UHN	CNV.SANGER	MUT.SANGER	GEXP.SANGER	METH.SANGER	DSS.SANGER	PEXP.SANGER	PHOS.SANGER	FUNC.SANGER	FUNC.BROAD_ACHILLES	FUNC.BROAD_AVANA	FUNC.BROAD_GECKO	FUNC.BROAD_AML	CNV.BROAD	MUT.BROAD	GEXP.BROAD	PEXP.BROAD	PHOS.BROAD	METH.BROAD	DSS.BROAD_CCLE	DSS.BROAD_CTRP	CNV.NCI60	MUT.NCI60	GEXP.NCI60	PEXP.NCI60	PHOS.NCI60	METH.NCI60	CNV.OHSU	MUT.OHSU	GEXP.OHSU	PHOS.OHSU	METH.OHSU	DSS.OHSU	CNV.gCSI	MUT.gCSI	GEXP.gCSI	DSS.gCSI	FUNC.DRIVE	PHOS.MCLP	PEXP.MGHCC_BREAST	PEXP.MPIB_HGSOC	PEXP.UW_TNBC	DSS.FIMM	TAS.SANGER	TAS.BROAD	TAS.BROAD.1	TAS.OHSU	TAS.gCSI	TAS.FIMM	TotalViewCount_Drug	TotalViewCount	FUNC.ViewCount	MUT.ViewCount	CNV.ViewCount	GEXP.ViewCount	PEXP.ViewCount	PHOS.ViewCount	METH.ViewCount	DSS.ViewCount	TAS.ViewCount	TotalViewCount_Binary
SK23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	1	1	1	0	0	0	0	0	3
SKBR3	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	0	1	1	1	1	1	32	27	2	4	4	4	2	4	2	5	5	9
SKBR5	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	1	1	1	1	0	1	0	0	0	5
SKBR7	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	1	1	1	1	0	1	0	0	0	5
SKCO1	0	0	0	0	0	1	1	1	1	1	1	1	0	1	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	1	1	1	0	1	0	25	21	2	3	3	3	2	2	2	4	4	9
SKES1	0	0	0	0	0	1	1	1	1	1	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	1	0	0	0	21	18	4	2	2	2	1	2	2	3	3	9
SKGIIIA	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	10	9	0	2	2	1	0	0	1	2	2	6
SKGT2	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	8	7	0	2	2	1	0	0	1	1	1	6
SKGT4	0	0	0	0	0	1	1	1	1	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	9	8	1	2	2	1	0	0	1	1	1	7
SKHEP1	0	0	0	0	0	1	1	1	1	1	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	1	1	0	1	0	22	19	3	2	2	2	1	2	2	4	4	9
SKLMS1	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	14	12	0	2	2	2	0	1	1	3	3	7
SKLU1	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	17	14	0	2	2	2	1	2	2	3	3	8
SKM1	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	1	1	0	1	0	1	1	21	18	1	3	3	3	0	1	2	4	4	8
SKMEL1	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	0	1	0	1	0	19	16	0	3	3	3	0	2	2	3	3	7
SKMEL173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1
SKMEL2	0	0	0	0	0	1	1	1	1	1	0	0	1	1	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	1	1	1	0	1	0	30	26	3	4	4	3	2	3	3	4	4	9
SKMEL24	0	0	0	0	0	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	1	1	0	1	0	22	18	1	3	3	3	0	2	2	4	4	8
SKMEL28	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	1	0	1	0	1	0	27	24	1	4	4	4	2	3	3	3	3	9
SKMEL3	0	0	0	0	0	1	1	1	1	1	0	0	0	1	0	0	0	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	1	0	1	0	1	0	22	19	2	3	3	3	1	2	2	3	3	9
SKMEL30	0	0	0	0	0	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	1	1	1	0	1	0	23	19	2	3	3	3	1	1	2	4	4	9
SKMEL31	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	1	1	1	0	0	0	19	15	0	3	3	3	0	2	2	3	3	7
SKMEL5	0	0	0	0	0	1	1	1	1	1	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	1	1	1	0	0	0	28	24	2	4	4	4	2	3	3	3	3	9
SKMES1	0	0	0	0	0	1	1	1	1	1	0	0	1	1	1	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	1	1	0	1	0	24	20	3	3	3	3	0	2	2	4	4	8
SKMG1	0	0	0	0	0	1	1	1	1	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	9	8	1	2	2	1	0	0	1	1	1	7
SKMM2	0	0	0	0	0	1	1	1	1	1	0	0	0	1	1	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	1	1	1	0	0	0	21	17	2	3	3	3	0	2	2	3	3	8
SKN	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	8	7	0	2	2	1	0	0	1	1	1	6
SKN3	0	0	0	0	0	1	1	1	1	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	9	8	1	2	2	1	0	0	1	1	1	7
SKNAS	0	0	0	0	0	1	1	1	1	1	0	0	1	0	1	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	1	1	1	0	1	0	24	20	3	3	3	3	1	1	2	4	4	9
SKNBE2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	1	0	14	12	2	1	1	1	0	1	2	3	3	8
SKNDZ	0	0	0	0	0	1	1	1	1	1	0	0	1	0	1	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	1	1	1	0	1	0	23	19	3	3	3	3	0	1	2	4	4	8
SKNEP1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	8	7	1	1	1	1	0	1	1	1	1	8
SKNFI	0	0	0	0	0	1	1	1	1	1	0	0	1	0	1	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	1	1	1	0	1	0	23	19	3	3	3	3	0	1	2	4	4	8
SKNMC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	10	9	2	1	1	1	1	1	1	1	1	9
SKNO1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	1	1	1	1	0	0	0	0	0	4
SKNSH	0	0	0	0	0	1	1	1	1	1	0	0	1	0	0	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	1	1	1	0	1	0	22	18	2	3	3	3	0	1	2	4	4	8
SKOV3	1	0	0	0	0	1	1	1	1	1	0	0	0	1	1	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	1	1	1	1	0	1	1	32	28	3	4	4	4	1	3	3	5	5	9
SKOV3IP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1
SKPC1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1
SKPC3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1
SKPNDW	0	0	0	0	0	1	1	1	1	1	0	0	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	11	10	2	2	2	2	0	0	1	1	1	7
SKPNETLI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1
SKRC20	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	1	1	1	1	0	0	0	0	0	4
SKRC31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1
SKUT1	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	13	11	0	2	2	2	0	1	2	2	2	7
SKUT1B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1
SKUT2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1
SLR20	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	2	1	1	1	0	0	0	0	0	4
SLR21	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	1	1	1	1	0	0	0	0	0	4
SLR23	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	2	1	1	1	0	0	0	0	0	4
SLR24	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	1	1	1	1	0	0	0	0	0	4
SLR25	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	1	1	1	1	0	0	0	0	0	4
SLR26	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	2	1	1	1	0	0	0	0	0	4
SLVL	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	8	7	0	2	2	1	0	0	1	1	1	6
SMSCTR	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	5	2	1	1	0	0	1	0	0	0	4
SMZ1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	1	1	1	0	0	0	0	0	0	3
SN1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1
SN12C	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	15	14	0	3	3	2	1	2	2	1	1	8
SN2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1
SNB19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	9	9	1	1	2	1	2	1	1	0	0	7
SNB75	0	0	0	0	0	1	1	1	1	1	0	0	1	0	0	0	0	1	1	1	0	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	21	19	1	3	3	3	1	3	3	2	2	9
SNGII	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1
SNGM	0	0	0	0	0	1	1	1	1	1	0	0	1	0	1	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	1	1	0	1	0	22	19	3	2	2	2	1	2	2	4	4	9
SNU1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	0	1	0	0	0	16	14	3	2	2	2	1	2	2	1	1	9
SNU1033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	6	6	0	1	1	1	0	1	0	1	1	6
SNU1040	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	13	11	0	2	2	2	1	2	2	1	1	8
SNU1041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	6	6	0	1	1	1	0	1	0	1	1	6
SNU1066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	6	6	0	1	1	1	0	1	0	1	1	6
SNU1076	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	9	8	2	1	1	1	0	1	1	1	1	8
SNU1077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	8	7	1	1	1	1	0	1	1	1	1	8
SNU1079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	9	8	1	1	1	1	1	1	1	1	1	9
SNU1105	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	11	10	3	1	1	1	1	1	1	1	1	9
SNU119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	9	8	0	1	1	1	2	1	1	1	1	8
SNU1196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	8	7	1	1	1	1	0	1	1	1	1	8
SNU1197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	0	1	1	1	0	1	1	0	0	5
SNU1214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	7	6	0	1	1	1	0	1	1	1	1	7
SNU1272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	7	6	0	1	1	1	0	1	1	1	1	7
SNU175	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	15	13	0	2	2	2	1	2	2	2	2	8
SNU182	0	0	0	0	0	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	1	1	0	1	0	20	16	1	3	3	3	0	0	2	4	4	7
SNU201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	8	7	1	1	1	1	0	1	1	1	1	8
SNU213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	8	7	1	1	1	1	0	1	1	1	1	8
SNU216	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	11	9	1	2	2	2	0	1	1	1	1	8
SNU245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	6	6	0	1	1	1	0	1	0	1	1	6
SNU283	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	8	0	2	2	2	0	1	2	0	0	5
SNU308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	7	6	0	1	1	1	0	1	1	1	1	7
SNU324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	0	1	1	1	0	1	1	0	0	5
SNU349	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	7	3	1	1	1	0	1	0	0	0	5
SNU387	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	1	1	0	1	0	21	17	0	3	3	3	0	2	2	4	4	7
SNU398	0	0	0	0	0	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	1	1	0	1	0	22	18	1	3	3	3	0	2	2	4	4	8
SNU407	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	16	14	1	2	2	2	1	2	2	2	2	9
SNU410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	9	8	2	1	1	1	0	1	1	1	1	8
SNU423	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	1	1	1	0	1	0	23	19	1	3	3	3	1	2	2	4	4	9
SNU449	0	0	0	0	0	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	1	1	1	0	1	0	24	20	2	3	3	3	1	2	2	4	4	9
SNU46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	7	6	0	1	1	1	0	1	1	1	1	7
SNU466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	6	6	0	1	1	1	0	1	0	1	1	6
SNU475	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	1	1	0	1	0	21	17	0	3	3	3	0	2	2	4	4	7
SNU478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	7	6	0	1	1	1	0	1	1	1	1	7
SNU484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	1	1	1	0	0	0	0	0	3
SNU489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	7	6	0	1	1	1	0	1	1	1	1	7
